IDpol,ClaimAmount
2194624.0,3172.0
2093823.0,1781.99
2190491.0,1172.0
86494.0,1128.12
2093819.0,1241.55
2047295.0,1172.0
2046651.0,586.0
2189440.0,1172.0
2065644.0,1172.0
2049199.0,586.0
67328.0,3504.76
2093900.0,1172.0
2203879.0,592.2
2187084.0,4527.01
2065645.0,1172.0
2067017.0,1224.08
2183175.0,1172.0
2051046.0,76.05
2210035.0,1076.42
2067032.0,1172.0
2066944.0,1172.0
2127601.0,1172.0
2190514.0,927.94
2193045.0,1824.75
135630.0,1128.12
86161.0,1128.12
2119042.0,241.47
2177585.0,1172.0
2192889.0,1172.0
2119042.0,75.99
2194174.0,1172.0
2201606.0,1172.0
2196880.0,4259.53
2066994.0,615.48
2127565.0,1090.79
2066929.0,1205.62
2211661.0,2672.0
2127757.0,1172.0
2177534.0,1172.0
2127760.0,1172.0
2118934.0,76.06
2118934.0,1172.0
2067089.0,1172.0
2211535.0,1172.0
2180560.0,5421.97
20734.0,1128.12
2066875.0,1172.0
2127724.0,1172.0
2181960.0,4851.94
2211918.0,222.22
2178712.0,2098.12
154838.0,1128.12
2208225.0,5172.0
2127820.0,1172.0
2189595.0,1724.0
2183124.0,586.0
2066898.0,190.95
2066994.0,293.16
2191112.0,481.14
148306.0,78.95
2192020.0,1172.0
2066921.0,586.0
2178615.0,1172.0
107107.0,1128.12
2049424.0,3955.45
2155141.0,1172.0
2181938.0,1172.0
2127628.0,1054.37
2066872.0,1172.0
2182651.0,870.0
2127772.0,1172.0
2089672.0,1555.27
22889.0,1128.12
2053575.0,1172.0
2089648.0,1172.0
2197748.0,1172.0
2053503.0,1897.74
2089713.0,1130.35
2199626.0,1172.0
2089808.0,1327.35
2089820.0,696.25
2089648.0,201.36
2053565.0,65.21
2089666.0,1172.0
2195700.0,857.16
2053375.0,1172.0
2192969.0,1172.0
2180975.0,1172.0
2089638.0,4162.2
2190241.0,1172.0
2089859.0,851.74
2089857.0,1172.0
2181838.0,1172.0
2064788.0,1388.45
2200684.0,1217.99
2192155.0,1172.0
2064952.0,3049.72
2064776.0,1172.0
2122147.0,1172.0
2064928.0,2772.56
2064958.0,230.01
134713.0,570.5
2210071.0,1172.0
2131120.0,540.66
2131137.0,1172.0
41320.0,2423.09
2122095.0,8672.0
2131114.0,884.98
2064989.0,553.99
62312.0,9205.58
2131067.0,1172.0
2200156.0,947.4
2186198.0,2162.98
2196421.0,1172.0
2205174.0,1172.0
2131078.0,284.13
177743.0,1128.12
2131068.0,1172.0
2064978.0,1172.0
2064841.0,1172.0
2131217.0,1266.27
2121974.0,1172.0
2064978.0,1172.0
2131099.0,1172.0
2064925.0,55.83
2131103.0,1172.0
2206171.0,1172.0
2131278.0,1172.0
2131280.0,4042.28
165722.0,854.84
2201179.0,1672.0
2212023.0,148.71
2131252.0,1172.0
2181843.0,909.5
2211678.0,90.99
2064939.0,1172.0
2064939.0,1172.0
2126489.0,1172.0
2098478.0,122.16
2137361.0,4071.39
2126467.0,1586.0
2066517.0,1385.59
2114612.0,1172.0
2114548.0,1172.0
2137278.0,571.0
2079762.0,1246.19
2184989.0,1788.86
2126430.0,1172.0
2137168.0,76.5
2191595.0,1172.0
2137378.0,586.0
2114679.0,74.14
2137258.0,3263.88
2066551.0,1471.41
2137198.0,1172.0
2079818.0,1172.0
2098441.0,1172.0
2101602.0,4222.53
2098419.0,1172.0
2114637.0,1172.0
2137523.0,650.83
2114622.0,10887.72
2066509.0,1172.0
2137159.0,76.5
90832.0,66.0
2101684.0,446.14
2114622.0,951.38
175329.0,1902.69
2114569.0,586.0
2192282.0,760.63
2114702.0,1172.0
2137338.0,853.18
150998.0,2630.76
2212076.0,1172.0
2101624.0,52.55
2126437.0,930.62
16712.0,109.38
2101707.0,1172.0
2114705.0,433.67
2137586.0,338.86
2205469.0,1172.0
2177896.0,73.84
2066418.0,823.67
2101614.0,1172.0
2212076.0,1487.71
127803.0,159.98
2137168.0,2163.77
2137572.0,1172.0
2101695.0,76.5
2126409.0,586.0
2079794.0,373.93
2137267.0,76.5
2137271.0,1172.0
2137352.0,1172.0
2137265.0,3145.95
2137198.0,3172.0
2205106.0,663.23
2137603.0,78.94
2101660.0,1172.0
2159037.0,600.0
2114546.0,76.5
2114706.0,3075.99
2066445.0,42.25
2158908.0,127.78
2137413.0,18551.12
2158940.0,1172.0
2137457.0,1172.0
2079641.0,82.0
2101602.0,1285.18
140266.0,503.5
2137603.0,1172.0
2212382.0,5052.42
2079671.0,1520.0
2066418.0,249.8
2101746.0,1072.25
2126398.0,4308.77
153074.0,84.77
2159168.0,1172.0
2079860.0,1472.3
2159188.0,1172.0
2137392.0,1172.0
2126460.0,2497.37
2137609.0,3152.09
2167452.0,1172.0
2195534.0,1172.0
2101621.0,1172.0
2098444.0,358.26
2158973.0,51.26
2199951.0,828.45
2212077.0,10713.16
2137511.0,329.04
2158993.0,1172.0
139033.0,66.0
2190396.0,520.71
2137247.0,6997.2
2158973.0,92.6
2101686.0,76.95
2079649.0,662.54
2098457.0,1172.0
2098481.0,386.37
2212382.0,76.51
2066583.0,696.07
2114660.0,3536.53
2137580.0,1172.0
2137281.0,1172.0
2053964.0,3338.76
2086521.0,1172.0
2188878.0,1172.0
2193478.0,1172.0
2088321.0,1172.0
2086486.0,289.21
2050444.0,1172.0
2088278.0,1172.0
2088369.0,2197.6
2191680.0,42057.71
2088317.0,763.03
2088463.0,77.5
2206511.0,241171.16
2201447.0,1172.0
2086506.0,586.0
2088307.0,77.5
2201445.0,1172.0
2086538.0,1172.0
134818.0,1128.12
2088311.0,1172.0
2088293.0,1172.0
2088399.0,1172.0
2088418.0,1172.0
2088303.0,1172.0
2086530.0,1172.0
2088421.0,1172.0
2193188.0,1172.0
154842.0,84.33
2188310.0,1607.5
2088422.0,1578.23
2191973.0,1172.0
2053971.0,1172.0
2126401.0,429.21
162545.0,53.97
2066518.0,76.5
2167629.0,1172.0
2137671.0,724.36
2137184.0,1172.0
2101714.0,263.0
2098382.0,1172.0
2159196.0,586.0
2098473.0,2344.0
2079653.0,1172.0
2200371.0,650.36
2054385.0,3085.28
2046840.0,1172.0
2182886.0,347.24
2054554.0,1.09
2054612.0,236.81
2054458.0,1172.0
2054463.0,1555.5
2054612.0,1172.0
2108251.0,1172.0
2210400.0,938.51
2108244.0,74.15
2190423.0,1172.0
21039.0,217.89
2108534.0,1172.0
2108176.0,354.31
2087065.0,1172.0
2054698.0,1172.0
2176879.0,611.34
2198399.0,586.0
2054779.0,2099.57
2117560.0,1134.28
2117661.0,1172.0
2176865.0,865.05
2201181.0,78.44
2087144.0,1172.0
155769.0,1128.12
2135917.0,2048.16
2135817.0,1172.0
2054739.0,1172.0
2087181.0,371.18
2087070.0,522.86
145021.0,1128.12
2049936.0,1172.0
2054838.0,2180.24
2117667.0,1172.0
2117700.0,90.81
2208309.0,1172.0
2195104.0,1172.0
2117707.0,726.44
2054815.0,5763.62
2054871.0,1323.07
2117712.0,1172.0
2200481.0,1172.0
2117580.0,1172.0
75717.0,61.07
2203673.0,1172.0
2108570.0,790.88
2064520.0,1172.0
2072978.0,600.0
2108597.0,1172.0
2207298.0,870.72
2072956.0,1172.0
2191477.0,1172.0
2202004.0,178.14
2108649.0,1290.98
2114441.0,14088.9
2108667.0,379.94
2108639.0,149.38
2194369.0,1172.0
2072995.0,1172.0
2108663.0,43.81
2108649.0,530.0
2064278.0,1195.8
2194417.0,74.75
2064279.0,5825.66
2064140.0,1023.27
132418.0,395.21
2124033.0,1172.0
2064083.0,1172.0
2188868.0,258.54
107107.0,1128.12
2064282.0,112.75
2064176.0,20602.99
2124029.0,690.34
2124072.0,1172.0
2192561.0,1172.0
2119577.0,1172.0
41187.0,1636.81
2147001.0,270.17
2047763.0,1172.0
2119709.0,586.0
2189257.0,1172.0
2146961.0,1172.0
2194029.0,375.99
2119646.0,245.42
2061195.0,1172.0
2203080.0,4672.0
2061325.0,1172.0
2061170.0,123.04
129403.0,69.41
2119572.0,382.91
2147269.0,1220.0
2193325.0,76.0
20924.0,569.2
2061322.0,280.45
2147131.0,3000.0
154838.0,682.77
2119664.0,1834.02
2193942.0,1172.0
2150335.0,1172.0
148604.0,64047.64
2119711.0,1172.0
2150041.0,1172.0
2150073.0,911.06
2150159.0,1172.0
107137.0,229.09
2119535.0,10000.0
2147059.0,1172.0
2147093.0,586.0
2119709.0,11769.83
2191118.0,240.25
2150352.0,1172.0
2204717.0,1172.0
2150083.0,1172.0
2119565.0,1172.0
2146982.0,445.34
2206261.0,1172.0
2054143.0,14291.82
2095237.0,2632.99
2176138.0,1172.0
159193.0,40408.12
2054146.0,1172.0
153074.0,1128.12
2089601.0,2067.3
2211498.0,1515.81
2175980.0,2902.24
2095157.0,1172.0
2089550.0,235.14
115178.0,1128.12
115165.0,1128.12
2089541.0,1172.0
115165.0,1026.75
2175960.0,1172.0
2211499.0,349.24
2095190.0,158.32
2131718.0,1172.0
2077554.0,1849.68
2111749.0,268.42
75622.0,1625.36
2109557.0,1172.0
2109429.0,784.58
2077644.0,449.4
2077589.0,325.88
2077404.0,1172.0
2077436.0,1172.0
2109467.0,350.08
2077518.0,1981.84
2128210.0,1707.51
2109562.0,297.84
2128298.0,1462.93
2128356.0,2257.62
2128286.0,828.0
2111774.0,1172.0
2097367.0,1172.0
2111726.0,764.88
2077506.0,48.19
2109422.0,703.34
2128200.0,81.33
154844.0,707.65
2165506.0,1357.34
2128305.0,1172.0
2077544.0,647.38
2077569.0,63.43
2128360.0,82.53
2165502.0,1172.0
2109467.0,1172.0
2165509.0,3339.95
2077608.0,1640.56
2128332.0,82.52
2111694.0,1023.57
2128394.0,1120.98
2077533.0,1172.0
2165698.0,2952.21
2128467.0,1172.0
2128290.0,1172.0
2077666.0,1172.0
2165703.0,1172.0
2212449.0,1172.0
75602.0,991.28
2128224.0,1172.0
2070599.0,337.2
2070748.0,1172.0
2070533.0,78.16
2176832.0,1172.0
105815.0,1045.99
2211694.0,4263.48
2097726.0,1172.0
162896.0,1128.12
2190413.0,1172.0
2070775.0,1161.32
2208881.0,446.35
2178185.0,589.49
2070570.0,87.61
75549.0,1798.52
2070565.0,1172.0
2204025.0,2774.03
2070360.0,1172.0
2194044.0,237.65
2070453.0,1250.39
2199852.0,1190.19
2070609.0,545.11
120480.0,1128.12
2191231.0,962.61
2070741.0,167.28
2070887.0,1172.0
2184476.0,315.29
2097687.0,1172.0
2187897.0,2344.0
2179105.0,1172.0
2070748.0,1172.0
2190901.0,1134.48
2070739.0,167.18
2149228.0,1172.0
41209.0,220.68
2198147.0,78.15
134678.0,341.66
169807.0,954.36
2211246.0,5978.64
2149351.0,1126.82
2185822.0,1172.0
2097921.0,241.03
2062675.0,4114.04
2202860.0,410.73
2109603.0,6672.0
2202813.0,203172.0
2102149.0,1172.0
2191178.0,1172.0
2109592.0,544.52
75620.0,1128.12
2177377.0,1696.64
2205817.0,1172.0
2102108.0,1172.0
2062645.0,1512.18
2062554.0,1172.0
2079557.0,1172.0
2109587.0,1172.0
2210712.0,1172.0
132011.0,2827.0
2079565.0,1172.0
2109672.0,4920.96
2062694.0,1172.0
2079543.0,708.07
2062594.0,3527.0
2198697.0,662.0
2183403.0,1172.0
2205657.0,52.17
2062657.0,1172.0
2102142.0,1172.0
177459.0,3818.41
2186464.0,1172.0
2049654.0,3663.57
2211613.0,201.0
2198741.0,1139.24
2176318.0,1422.17
2183275.0,1172.0
2067754.0,1172.0
2068095.0,1672.0
127951.0,23.26
2067244.0,1172.0
2050511.0,15.98
177984.0,1220.38
2184358.0,5606.75
2189482.0,1172.0
2189890.0,1051.15
2067678.0,1172.0
2177490.0,1172.0
2067685.0,1172.0
2050741.0,649.55
2206633.0,1770.11
2205348.0,1172.0
2193219.0,1172.0
2189694.0,1421.04
2180539.0,1172.0
2067394.0,1172.0
2132617.0,1172.0
2182393.0,1172.0
2067851.0,1343.42
2178008.0,586.0
2093986.0,1172.0
2193514.0,1044.32
2191328.0,1172.0
2187064.0,1172.0
17087.0,1128.12
2093974.0,1172.0
2180768.0,1172.0
2067582.0,1172.0
2093986.0,8448.85
2067420.0,3311.99
2177385.0,1132.27
2093977.0,1120.24
2067299.0,745.0
2132602.0,85.65
2204882.0,824.08
2178021.0,1172.0
2149173.0,333.59
2067891.0,2198.01
2132750.0,524.01
2067348.0,1172.0
2187498.0,1172.0
2211636.0,79.79
2067181.0,62.04
2176399.0,1172.0
2185670.0,1172.0
2127038.0,1705.16
2157506.0,1057.35
2186374.0,114.74
2195227.0,375.0
2067767.0,500.0
2157576.0,1172.0
2132593.0,1172.0
78346.0,1128.12
2068105.0,1172.0
2157462.0,533.21
2206540.0,103.73
2067817.0,1172.0
78452.0,616.84
2093957.0,4732.68
2208705.0,2768.0
2211587.0,62400.0
2157465.0,535.86
2157670.0,76.77
2067898.0,1172.0
2209424.0,1911.0
2185552.0,1172.0
2149195.0,1172.0
2164221.0,832.35
2192418.0,1172.0
71924.0,1128.12
2067157.0,1657.5
2202113.0,650.24
2067728.0,837.7
2147703.0,586.0
2180889.0,2833.86
2185599.0,1172.0
2049386.0,8180.49
2157584.0,4172.0
2149196.0,391.57
2067582.0,1172.0
2205348.0,6228.0
2211170.0,1172.0
2049183.0,1172.0
2164200.0,434.07
2067161.0,1172.0
2068102.0,1172.0
2194006.0,1172.0
2187065.0,1172.0
2210302.0,3266.4
88681.0,1128.12
2132634.0,61.12
2127074.0,963.1
2164326.0,1172.0
58915.0,1128.12
2203334.0,16785.88
2164322.0,1644.5
2164308.0,10740.03
2132642.0,610.5
88812.0,1128.12
2179221.0,1172.0
2149135.0,97.15
2192418.0,788.79
2067262.0,72.31
2204647.0,2204.3
2132702.0,1172.0
2157649.0,1172.0
2149099.0,41.4
2182541.0,966.43
2164279.0,2630.41
2191573.0,225.13
2194079.0,286.34
2181929.0,1172.0
2209731.0,1262.19
71977.0,1128.12
2067365.0,1172.0
2209786.0,2172.0
2067261.0,931.59
2196241.0,1172.0
2207860.0,1172.0
2132755.0,1069.15
2211743.0,81.3
2210664.0,1172.0
2164287.0,1172.0
2149161.0,1172.0
2189426.0,1172.0
2047795.0,586.0
2164389.0,1172.0
2197821.0,1381.52
2059841.0,1172.0
2082646.0,1172.0
2200144.0,4172.0
2115358.0,409.99
2115449.0,9334.65
92080.0,1128.12
2082620.0,1172.0
2082818.0,1172.0
2082771.0,81.33
2082754.0,1172.0
78272.0,434.9
2082646.0,4224.0
2115416.0,1564.79
2115465.0,1172.0
2115464.0,1172.0
2082677.0,38.44
2151125.0,486.45
2115435.0,6115.96
2082696.0,1172.0
2082616.0,1484.97
2151102.0,1172.0
78374.0,75.32
2115518.0,1172.0
2082809.0,1172.0
2212574.0,1172.0
2087338.0,1172.0
2130285.0,37.24
2075668.0,1847.03
2081372.0,1072.61
2106721.0,87.65
2081510.0,1173.35
2075815.0,1172.0
2075861.0,1172.0
172840.0,1128.12
2132375.0,1172.0
2106855.0,6172.0
2132505.0,4253.44
2097020.0,81.53
2081460.0,454.29
2106780.0,73.94
2097042.0,50.66
78342.0,6941.2
2087203.0,1172.0
2081288.0,2338.51
2081347.0,73.18
2130372.0,1172.0
2081404.0,1172.0
2075943.0,352.82
33321.0,256.67
2097086.0,1172.0
2106727.0,6067.53
2081344.0,12172.0
2081236.0,1172.0
2130279.0,1172.0
2146537.0,408.55
2081418.0,170.32
71726.0,1831.55
2130440.0,1115.47
2146400.0,1172.0
2146494.0,1172.0
2075714.0,1172.0
2087265.0,2058.23
2146529.0,17021.95
2087311.0,7888.08
2081278.0,586.0
92343.0,107.88
2146560.0,3012.95
2087231.0,1172.0
2075695.0,3768.26
2146473.0,10413.09
2081291.0,80.0
2097077.0,1900.0
2130297.0,2131.22
104045.0,329.52
2146441.0,1172.0
2075932.0,1672.0
2097033.0,1172.0
2106780.0,70.0
2146435.0,1172.0
2160556.0,1172.0
2146652.0,4532.57
2081504.0,80.8
2075906.0,1172.0
2132481.0,1213.13
92222.0,2007.67
2081388.0,4158.51
2075854.0,366.49
2075630.0,3642.35
2146356.0,1172.0
71970.0,2633.02
2106832.0,252.96
2066667.0,1010.56
2177519.0,1172.0
2066629.0,2335.38
2066639.0,562.53
78519.0,2393.45
2066801.0,622.11
2178617.0,594.99
2050587.0,1172.0
2066741.0,251.54
2066609.0,1172.0
2186961.0,586.0
2103652.0,87.88
2066704.0,1172.0
2103641.0,1172.0
2103642.0,2809.82
2103650.0,1172.0
2208953.0,1689.24
2180709.0,1172.0
2103641.0,1172.0
2066821.0,1172.0
2181000.0,1172.0
71848.0,1128.12
2066639.0,881.82
2066824.0,1172.0
2103641.0,305.1
2202923.0,1172.0
2104614.0,1172.0
2056870.0,367.58
2093675.0,1172.0
2104564.0,1600.49
2205791.0,58.69
2056927.0,1172.0
2056875.0,5659.32
2093596.0,957.4
2104643.0,1172.0
2093554.0,616.57
2093660.0,3530.75
2198830.0,1172.0
2209887.0,1172.0
2184805.0,1172.0
2093594.0,1172.0
2093532.0,1172.0
2093534.0,1172.0
2205890.0,2752.45
2104754.0,561.89
2104795.0,612.34
2104637.0,2566.71
2177743.0,3867.57
2104632.0,1172.0
2185726.0,1172.0
2109162.0,1702.13
2057176.0,1152.93
2183877.0,77.5
2185903.0,5216.52
2057055.0,1615.5
2191707.0,1172.0
2210261.0,586.0
2180229.0,1537.52
2179102.0,797.5
2109127.0,1172.0
2190727.0,77.5
2057053.0,1181.44
2046547.0,369.74
2210261.0,1172.0
2057183.0,1172.0
2057143.0,370.66
78406.0,1128.12
2057011.0,1172.0
2211664.0,1172.0
2057230.0,1172.0
2183929.0,1558.69
2176999.0,1172.0
2114073.0,713.9
2185977.0,80.75
2204056.0,741.77
2056978.0,1172.0
2056997.0,1172.0
88640.0,1388.41
2048040.0,65.64
2058972.0,1172.0
2188040.0,1172.0
2059045.0,1172.0
2059011.0,2672.0
2059092.0,1197.42
2059151.0,3601.6
2046718.0,1172.0
2046307.0,1172.0
2199363.0,586.0
2059283.0,1172.0
2058977.0,1172.0
2183419.0,2022.0
2059015.0,1172.0
2059229.0,953.03
2059057.0,523.76
2059113.0,2050.86
2059130.0,412.36
2189216.0,568.14
2058965.0,389.87
2204803.0,2742.11
2176005.0,1172.0
2136842.0,1172.0
2059505.0,2172.0
72022.0,1482.05
2176020.0,367.49
2136841.0,1172.0
2148935.0,3037.09
71756.0,122.66
2125827.0,1172.0
2148857.0,1172.0
2059713.0,5.95
2196385.0,2502.62
2148812.0,959.55
2059694.0,180.31
2059589.0,2672.0
2205428.0,4762.45
2059593.0,2408.21
2203584.0,1032.14
2183095.0,8205.69
2125820.0,1280.33
2176219.0,1463.6
72012.0,24031.68
2136698.0,2172.0
2104999.0,1172.0
34544.0,75.32
2125920.0,520.49
2194151.0,761.18
2176060.0,1414.27
2059480.0,1172.0
104209.0,564.06
2191140.0,692.12
2125905.0,65.04
2154868.0,1172.0
2197095.0,935.49
2136757.0,1172.0
92128.0,2220.31
2136708.0,432.4
2110324.0,178.92
2204662.0,1172.0
2136764.0,1172.0
2178812.0,1172.0
92128.0,1124.79
2059372.0,1172.0
2203086.0,1172.0
2154906.0,1172.0
2189197.0,1172.0
2136841.0,1172.0
2136711.0,1172.0
2110303.0,1172.0
2110318.0,1172.0
2191740.0,1172.0
2148908.0,1362.0
2136782.0,3872.0
2125954.0,1172.0
2148886.0,23.92
137641.0,10022.81
2125901.0,1057.01
2185370.0,1172.0
2059550.0,4222.41
2197395.0,70.55
2205437.0,2111.31
2059520.0,1952.24
2155084.0,1172.0
2163980.0,8779.77
2155019.0,1172.0
2059684.0,1172.0
2148908.0,1172.0
2203661.0,5620.09
2154960.0,1172.0
2163878.0,645.34
2105025.0,1172.0
2155052.0,586.0
2163982.0,1172.0
2136839.0,1172.0
2164051.0,115.5
2136847.0,1172.0
2125818.0,3556.57
158544.0,364.62
2136762.0,2780.99
2164080.0,70.56
2169090.0,3190.3
2164054.0,822.08
2163959.0,158.71
2181675.0,3672.0
2155065.0,1172.0
2154903.0,3461.56
2136762.0,819.13
2059672.0,1172.0
2110339.0,90.18
2154973.0,1172.0
2163968.0,1172.0
2164173.0,2172.0
2125908.0,1610.39
2048760.0,66.98
2205437.0,68.62
2155108.0,998.66
2154863.0,2358.63
2155008.0,1172.0
2169100.0,1172.0
2169134.0,1172.0
2163988.0,593.46
2154859.0,1172.0
2208372.0,74.14
2110327.0,1172.0
2164116.0,1172.0
2164115.0,1172.0
2169128.0,586.0
2148927.0,36.03
2186709.0,1172.0
2210401.0,1172.0
2192235.0,22.05
58854.0,152.45
2211333.0,1580.34
2100022.0,1172.0
2207891.0,955.08
2204847.0,1172.0
2198218.0,1172.0
2059725.0,574.45
2192800.0,1172.0
2188088.0,2.0
2195492.0,1172.0
2107332.0,1043.58
58741.0,1128.12
2207892.0,1172.0
2107349.0,1172.0
2068397.0,1172.0
2068701.0,112.15
2068367.0,586.0
2068306.0,80.49
2068770.0,1172.0
2068652.0,1172.0
2068516.0,1172.0
2068499.0,2046.22
78315.0,4432.01
2068371.0,1172.0
2204259.0,822.56
2102627.0,4003.95
2102638.0,1172.0
2185074.0,1172.0
62686.0,1128.12
2188038.0,678.25
2068704.0,1172.0
2068683.0,1167.0
2068340.0,71.28
2207029.0,274.0
2068377.0,1172.0
2102668.0,1172.0
2068567.0,1172.0
2199185.0,498.39
2068480.0,410.0
2189233.0,575.16
2068526.0,293.4
2068543.0,1172.0
2068794.0,1172.0
2068434.0,1172.0
2068585.0,83.12
2196857.0,1172.0
2068148.0,1000.0
2191960.0,147.4
2068807.0,1172.0
2068473.0,1172.0
2068772.0,586.0
2068594.0,1172.0
2192342.0,1172.0
58824.0,1128.12
2180029.0,465.72
2181265.0,1172.0
2071523.0,1352.02
2071485.0,1172.0
2182165.0,2172.0
2071597.0,1172.0
2112812.0,544.75
2112907.0,573.42
2061575.0,1172.0
2210098.0,76.01
2207376.0,159.53
2051008.0,1172.0
2061533.0,1172.0
2112813.0,1143.84
2207738.0,571.25
2112837.0,561.01
2108848.0,1172.0
2206900.0,1292.55
58845.0,1128.12
2061531.0,2985.74
2112822.0,1172.0
2189312.0,1049.29
2197103.0,1172.0
2061534.0,5172.0
2108810.0,76.22
2112906.0,1168.82
2187304.0,1076.2
2112964.0,1172.0
2112969.0,450.64
2061634.0,76.21
2061575.0,334.82
2108834.0,125.11
2185290.0,1172.0
2112931.0,1172.0
2061685.0,1583.71
2196874.0,1835.16
2112854.0,1172.0
2189177.0,1172.0
2061723.0,1172.0
2061683.0,1172.0
2061689.0,258.9
71949.0,3183.97
2160258.0,76.22
2112953.0,81.32
2108705.0,339.56
2108713.0,1172.0
2207016.0,78.4
2188409.0,1172.0
2108808.0,319.99
2160323.0,76.01
2160323.0,640.24
2201060.0,1172.0
2207262.0,147.96
2061531.0,1172.0
2194167.0,1172.0
104120.0,1128.12
2211041.0,1405.35
2112931.0,1172.0
2189059.0,1172.0
2112816.0,1172.0
2181807.0,586.0
2160363.0,68.3
2112850.0,239.93
2211124.0,1172.0
2061552.0,247.21
2176683.0,1025.83
34595.0,1128.12
2185043.0,813.55
2201060.0,77.74
2196874.0,130.41
2160409.0,721.98
2108708.0,586.0
2106990.0,3172.0
2107015.0,1753.31
78315.0,1128.12
2077369.0,1172.0
2210068.0,1219.74
2077272.0,1172.0
2208866.0,150.0
2077380.0,515.47
2107030.0,2445.68
2107112.0,586.0
2128062.0,1172.0
2107059.0,1172.0
2107039.0,2788.38
2107092.0,1172.0
2128099.0,2172.0
2090949.0,1172.0
2128062.0,600.0
2090977.0,1172.0
2107102.0,1172.0
2061387.0,2346.77
92295.0,1128.12
2095931.0,127.0
2177123.0,1172.0
2095893.0,1172.0
2199427.0,1172.0
2096004.0,2855.94
143751.0,16.54
2095928.0,1172.0
2120954.0,1172.0
2180361.0,2172.0
2091609.0,1172.0
2091605.0,1172.0
2091600.0,1089.56
2055535.0,94.18
2120704.0,1472.0
2128533.0,72.47
2120719.0,1300.75
2055565.0,1172.0
2046903.0,386.62
2055785.0,1098.18
2209432.0,1172.0
2120715.0,2560.97
72062.0,471.25
2128522.0,1172.0
2128522.0,13798.54
2201555.0,1172.0
2055651.0,1478.4
2055547.0,1172.0
92306.0,1128.12
2182673.0,1172.0
2055712.0,205.6
2047689.0,1172.0
2048205.0,1172.0
2120683.0,1260.9
2120708.0,440.06
2055520.0,417.35
2128724.0,2446.69
2055561.0,1172.0
2055645.0,721.04
2128581.0,4924.0
2120763.0,1172.0
2128586.0,1172.0
104347.0,71.65
2120619.0,1172.0
2180945.0,80.12
2055765.0,1789.59
2049675.0,46.47
71899.0,1128.12
2055540.0,692.06
2055692.0,1172.0
2120616.0,82.4
2211554.0,1080.12
2120786.0,500.0
115208.0,225.99
2128684.0,1172.0
2128763.0,1172.0
2120801.0,1172.0
2178666.0,1172.0
2154562.0,1172.0
2100129.0,58.18
2100234.0,1172.0
2100108.0,1172.0
2055190.0,1629.0
2055207.0,1284.06
2055085.0,1172.0
2100280.0,1172.0
2055214.0,220.07
2055275.0,1172.0
2100277.0,58.18
2100148.0,1172.0
2100228.0,1172.0
2055115.0,1396.49
2100234.0,1172.0
2100277.0,70.98
2100089.0,2264.92
2100205.0,1172.0
2100061.0,77.1
2051037.0,6422.09
2193518.0,5104.32
2100061.0,1172.0
2201743.0,1872.68
2091470.0,1500.0
92218.0,1128.12
2200146.0,75.99
2200882.0,1415.25
2091392.0,1172.0
2055456.0,949.8
2055361.0,2135.03
2055353.0,8285.37
2055386.0,1172.0
2095437.0,1172.0
2091476.0,1311.9
2055480.0,500.0
2190250.0,1172.0
104022.0,1204.34
2055456.0,1172.0
2095522.0,5909.2
2055353.0,1305.76
2055292.0,586.0
2209580.0,1172.0
2095367.0,3691.49
2091384.0,61.31
2091503.0,1172.0
2095407.0,3172.0
2091392.0,1172.0
2083531.0,201.12
2061471.0,69.97
2198145.0,1172.0
2061482.0,1390.49
2083612.0,124.1
2083772.0,1172.0
2083547.0,4100.03
2083569.0,1172.0
2131962.0,457.88
2083755.0,4172.0
2061480.0,1115.0
2131996.0,668.6
76897.0,413.2
2211939.0,1486.03
2131973.0,1172.0
2181899.0,586.0
88744.0,812.84
2142799.0,2672.0
2193356.0,291.8
2179158.0,1172.0
2180265.0,2000.0
2069422.0,1172.0
166222.0,1128.12
2115853.0,1172.0
2184000.0,1172.0
2069131.0,4222.74
2068931.0,1172.0
2203249.0,104.41
2185848.0,1172.0
2069535.0,864.0
2188942.0,1172.0
2123230.0,1172.0
2115831.0,14572.0
2185918.0,1172.0
2069498.0,75.47
2069794.0,1172.0
2191363.0,26.29
2069492.0,1172.0
2142763.0,1172.0
104141.0,1128.12
2068865.0,1247.47
2142656.0,1172.0
115361.0,1128.12
2115949.0,6960.0
2069716.0,1028.08
2142675.0,1308.36
2069200.0,75.46
78468.0,1128.12
2069353.0,1172.0
2069214.0,1172.0
2069144.0,123.31
2204111.0,2672.0
2197985.0,1172.0
2142763.0,2000.0
92344.0,1128.12
2158384.0,4438.43
2115837.0,1098.16
2068951.0,1172.0
2158463.0,253.46
2208169.0,1172.0
2142843.0,9110.22
2142766.0,1172.0
2186798.0,1172.0
2069763.0,2638.48
2203772.0,1172.0
2158447.0,1172.0
2150459.0,1172.0
2142656.0,1172.0
173122.0,1128.12
2166361.0,70000.0
2069710.0,1047.74
2158550.0,788.61
2158197.0,1172.0
2158309.0,543.62
2069055.0,1172.0
2123308.0,2555.05
2191434.0,1172.0
2204436.0,4282.23
2115827.0,1172.0
2069271.0,1172.0
2069530.0,829.21
2158602.0,120.77
2158511.0,1172.0
2207214.0,1172.0
2203152.0,774.89
2069702.0,660.84
2166606.0,4172.0
2069394.0,995.61
2123303.0,1214.34
2069353.0,1172.0
2206281.0,71.76
2199640.0,1172.0
